Importance,Level,Code,Occupation
49,54,33-3021.05,Immigration and Customs Inspectors
49,53,29-1071.01,Anesthesiologist Assistants
49,53,49-9012.00,"Control and Valve Installers and Repairers, Except Mechanical Door"
49,53,47-2211.00,Sheet Metal Workers
49,51,17-3027.01,Automotive Engineering Technicians
49,51,17-2121.02,Marine Architects
49,51,17-3029.01,Non-Destructive Testing Specialists
49,51,15-2041.00,Statisticians
49,50,19-4061.00,Social Science Research Assistants
49,49,19-1022.00,Microbiologists
49,48,51-4011.00,"Computer-Controlled Machine Tool Operators, Metal and Plastic"
49,48,47-2061.00,Construction Laborers
49,48,33-3021.01,Police Detectives
49,46,19-2041.00,"Environmental Scientists and Specialists, Including Health"
49,46,29-1081.00,Podiatrists
49,45,17-3026.00,Industrial Engineering Technicians
49,45,45-4023.00,Log Graders and Scalers
49,45,33-9021.00,Private Detectives and Investigators
49,44,31-1011.00,Home Health Aides
49,43,39-5012.00,"Hairdressers, Hairstylists, and Cosmetologists"
49,43,43-4161.00,"Human Resources Assistants, Except Payroll and Timekeeping"
49,42,51-6092.00,Fabric and Apparel Patternmakers
49,42,21-1023.00,Mental Health and Substance Abuse Social Workers
49,39,37-2012.00,Maids and Housekeeping Cleaners
49,39,49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines"
49,38,43-5081.01,"Stock Clerks, Sales Floor"
49,37,53-7031.00,Dredge Operators
49,37,37-3011.00,Landscaping and Groundskeeping Workers
48,59,19-2011.00,Astronomers
48,53,15-2031.00,Operations Research Analysts
48,51,13-2021.01,Assessors
48,50,19-3093.00,Historians
48,50,19-4099.02,Precision Agriculture Technicians
48,50,17-3024.01,Robotics Technicians
48,48,33-2021.01,Fire Inspectors
48,47,43-5011.01,Freight Forwarders
48,47,37-3012.00,"Pesticide Handlers, Sprayers, and Applicators, Vegetation"
48,46,17-3025.00,Environmental Engineering Technicians
48,46,13-2081.00,"Tax Examiners and Collectors, and Revenue Agents"
48,45,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors
48,45,51-8013.00,Power Plant Operators
48,44,27-4032.00,Film and Video Editors
48,44,51-8092.00,Gas Plant Operators
48,43,31-9099.01,Speech-Language Pathology Assistants
48,42,47-2041.00,Carpet Installers
48,42,49-9045.00,"Refractory Materials Repairers, Except Brickmasons"
48,42,47-2044.00,Tile and Marble Setters
48,40,49-9052.00,Telecommunications Line Installers and Repairers
48,39,19-4031.00,Chemical Technicians
48,38,49-3023.01,Automotive Master Mechanics
48,38,33-9099.02,Retail Loss Prevention Specialists
48,38,43-3071.00,Tellers
48,37,51-9023.00,"Mixing and Blending Machine Setters, Operators, and Tenders"
47,52,47-3013.00,Helpers--Electricians
47,48,29-2012.00,Medical and Clinical Laboratory Technicians
47,47,29-2092.00,Hearing Aid Specialists
47,46,45-2011.00,Agricultural Inspectors
47,46,25-1191.00,Graduate Teaching Assistants
47,46,19-3031.01,School Psychologists
47,45,19-2031.00,Chemists
47,45,31-9096.00,Veterinary Assistants and Laboratory Animal Caretakers
47,44,53-2021.00,Air Traffic Controllers
47,44,41-4011.07,Solar Sales Representatives and Assessors
47,40,43-5081.04,"Order Fillers, Wholesale and Retail Sales"
47,40,49-9097.00,Signal and Track Switch Repairers
47,40,29-2056.00,Veterinary Technologists and Technicians
47,39,35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop"
47,39,51-4061.00,"Model Makers, Metal and Plastic"
47,38,41-2031.00,Retail Salespersons
47,37,51-4072.00,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic"
47,36,51-6011.00,Laundry and Dry-Cleaning Workers
47,33,43-9051.00,"Mail Clerks and Mail Machine Operators, Except Postal Service"
47,29,51-6062.00,"Textile Cutting Machine Setters, Operators, and Tenders"
46,57,19-3092.00,Geographers
46,52,19-3031.03,Counseling Psychologists
46,52,15-1199.07,Data Warehousing Specialists
46,50,15-1122.00,Information Security Analysts
46,50,25-1113.00,"Social Work Teachers, Postsecondary"
46,49,29-1199.05,Orthoptists
46,48,53-7073.00,Wellhead Pumpers
46,47,15-1111.00,Computer and Information Research Scientists
46,45,49-3031.00,Bus and Truck Mechanics and Diesel Engine Specialists
46,45,53-2012.00,Commercial Pilots
46,43,29-1123.00,Physical Therapists
46,41,31-9091.00,Dental Assistants
46,41,47-2151.00,Pipelayers
46,39,43-4181.00,Reservation and Transportation Ticket Agents and Travel Clerks
46,36,51-9031.00,"Cutters and Trimmers, Hand"
46,36,51-4052.00,"Pourers and Casters, Metal"
46,35,51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders"
46,34,39-9011.01,Nannies
45,52,17-2061.00,Computer Hardware Engineers
45,52,15-2021.00,Mathematicians
45,50,13-1041.01,Environmental Compliance Inspectors
45,50,25-1064.00,"Geography Teachers, Postsecondary"
45,49,15-1134.00,Web Developers
45,48,25-9011.00,Audio-Visual and Multimedia Collections Specialists
45,47,33-9011.00,Animal Control Workers
45,45,47-2142.00,Paperhangers
45,44,23-2011.00,Paralegals and Legal Assistants
45,44,43-5031.00,"Police, Fire, and Ambulance Dispatchers"
45,44,41-3041.00,Travel Agents
45,43,29-2011.02,Cytotechnologists
45,43,21-1092.00,Probation Officers and Correctional Treatment Specialists
45,43,39-7012.00,Travel Guides
45,42,13-1031.01,"Claims Examiners, Property and Casualty Insurance"
45,42,13-1074.00,Farm Labor Contractors
45,42,49-2098.00,Security and Fire Alarm Systems Installers
45,41,13-2031.00,Budget Analysts
45,41,43-9021.00,Data Entry Keyers
45,40,29-2021.00,Dental Hygienists
45,40,29-1069.12,Urologists
45,39,51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders"
45,39,53-4012.00,Locomotive Firers
45,38,25-2011.00,"Preschool Teachers, Except Special Education"
45,37,25-4031.00,Library Technicians
45,35,49-3021.00,Automotive Body and Related Repairers
45,33,49-3053.00,Outdoor Power Equipment and Other Small Engine Mechanics
44,54,17-2199.07,Photonics Engineers
44,52,19-1021.00,Biochemists and Biophysicists
44,50,53-7041.00,Hoist and Winch Operators
44,49,41-9031.00,Sales Engineers
44,48,17-3029.09,Manufacturing Production Technicians
44,47,25-3099.02,Tutors
44,46,27-3091.00,Interpreters and Translators
44,46,47-5042.00,Mine Cutting and Channeling Machine Operators
44,45,13-1141.00,"Compensation, Benefits, and Job Analysis Specialists"
44,45,53-5011.00,Sailors and Marine Oilers
44,44,49-3092.00,Recreational Vehicle Service Technicians
44,44,41-3031.01,"Sales Agents, Securities and Commodities"
44,43,13-1041.02,Licensing Examiners and Inspectors
44,43,39-7011.00,Tour Guides and Escorts
44,42,47-2121.00,Glaziers
44,41,29-1181.00,Audiologists
44,41,49-9031.00,Home Appliance Repairers
44,40,53-5021.03,"Pilots, Ship"
44,40,37-3013.00,Tree Trimmers and Pruners
44,39,27-4031.00,"Camera Operators, Television, Video, and Motion Picture"
44,39,49-2022.00,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
44,38,33-9092.00,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers"
44,38,47-2082.00,Tapers
44,36,51-2041.00,Structural Metal Fabricators and Fitters
44,35,43-4121.00,"Library Assistants, Clerical"
44,32,43-5051.00,Postal Service Clerks
44,29,45-2041.00,"Graders and Sorters, Agricultural Products"
44,29,53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand"
43,52,19-3041.00,Sociologists
43,51,25-1065.00,"Political Science Teachers, Postsecondary"
43,47,39-5094.00,Skincare Specialists
43,46,27-1024.00,Graphic Designers
43,46,47-2072.00,Pile-Driver Operators
43,45,29-9092.00,Genetic Counselors
43,44,25-1011.00,"Business Teachers, Postsecondary"
43,44,15-1141.00,Database Administrators
43,44,15-1199.05,Geographic Information Systems Technicians
43,43,23-1023.00,"Judges, Magistrate Judges, and Magistrates"
43,42,17-3022.00,Civil Engineering Technicians
43,42,29-1122.01,"Low Vision Therapists, Orientation and Mobility Specialists, and Vision Rehabilitation Therapists"
43,41,49-2095.00,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay"
43,41,27-2042.02,"Musicians, Instrumental"
43,39,49-9062.00,Medical Equipment Repairers
43,39,51-9083.00,Ophthalmic Laboratory Technicians
43,36,51-9193.00,Cooling and Freezing Equipment Operators and Tenders
43,35,31-9093.00,Medical Equipment Preparers
43,32,41-9011.00,Demonstrators and Product Promoters
43,32,51-2031.00,Engine and Other Machine Assemblers
43,30,51-4071.00,Foundry Mold and Coremakers
43,25,47-4071.00,Septic Tank Servicers and Sewer Pipe Cleaners
42,47,49-2097.00,Electronic Home Entertainment Equipment Installers and Repairers
42,47,25-4013.00,Museum Technicians and Conservators
42,45,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers"
42,45,17-3023.01,Electronics Engineering Technicians
42,45,47-4099.02,Solar Thermal Installers and Technicians
42,44,49-2021.01,Radio Mechanics
42,44,53-4013.00,"Rail Yard Engineers, Dinkey Operators, and Hostlers"
42,44,27-2042.01,Singers
42,42,43-9011.00,Computer Operators
42,42,35-9011.00,Dining Room and Cafeteria Attendants and Bartender Helpers
42,42,39-4011.00,Embalmers
42,41,33-3012.00,Correctional Officers and Jailers
42,41,41-2021.00,Counter and Rental Clerks
42,41,17-3024.00,Electro-Mechanical Technicians
42,41,51-4193.00,"Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic"
42,41,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products"
42,40,27-1021.00,Commercial and Industrial Designers
42,38,49-3023.02,Automotive Specialty Technicians
42,38,17-3031.02,Mapping Technicians
42,37,45-2092.01,Nursery Workers
42,36,17-3012.02,Electrical Drafters
42,36,53-7081.00,Refuse and Recyclable Material Collectors
42,35,51-4081.00,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
42,35,51-9012.00,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders"
42,34,51-4022.00,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic"
42,33,53-6011.00,Bridge and Lock Tenders
42,32,53-6021.00,Parking Lot Attendants
42,29,47-5051.00,"Rock Splitters, Quarry"
41,58,47-2011.00,Boilermakers
41,50,19-3094.00,Political Scientists
41,48,17-2072.00,"Electronics Engineers, Except Computer"
41,46,17-3029.07,Mechanical Engineering Technologists
41,45,11-9199.03,Investment Fund Managers
41,44,47-4011.00,Construction and Building Inspectors
41,44,21-1013.00,Marriage and Family Therapists
41,43,27-3022.00,Reporters and Correspondents
41,42,51-8099.03,Biomass Plant Technicians
41,42,39-2021.00,Nonfarm Animal Caretakers
41,42,49-3043.00,Rail Car Repairers
41,42,27-3042.00,Technical Writers
41,41,41-9091.00,"Door-To-Door Sales Workers, News and Street Vendors, and Related Workers"
41,40,47-2043.00,Floor Sanders and Finishers
41,39,35-3022.01,Baristas
41,39,51-8099.01,Biofuels Processing Technicians
41,38,17-3013.00,Mechanical Drafters
41,38,53-7111.00,Mine Shuttle Car Operators
41,36,51-9195.05,"Potters, Manufacturing"
41,34,51-6091.00,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers"
41,32,51-4032.00,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
41,32,51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders
40,62,17-3011.01,Architectural Drafters
40,52,19-3011.01,Environmental Economists
40,50,13-2099.01,Financial Quantitative Analysts
40,50,25-1125.00,"History Teachers, Postsecondary"
40,47,19-3011.00,Economists
40,45,17-2199.05,Mechatronics Engineers
40,45,15-1133.00,"Software Developers, Systems Software"
40,42,39-3091.00,Amusement and Recreation Attendants
40,42,45-3011.00,Fishers and Related Fishing Workers
40,42,49-9043.00,"Maintenance Workers, Machinery"
40,42,17-3029.12,Nanotechnology Engineering Technicians
40,40,53-6031.00,Automotive and Watercraft Service Attendants
40,40,41-3031.02,"Sales Agents, Financial Services"
40,39,51-2021.00,"Coil Winders, Tapers, and Finishers"
40,39,51-4111.00,Tool and Die Makers
40,38,51-3011.00,Bakers
40,37,43-3021.02,"Billing, Cost, and Rate Clerks"
40,37,13-1199.01,Energy Auditors
40,37,53-3032.00,Heavy and Tractor-Trailer Truck Drivers
40,34,49-9071.00,"Maintenance and Repair Workers, General"
40,34,43-6014.00,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive"
40,34,53-3041.00,Taxi Drivers and Chauffeurs
40,32,39-3093.00,"Locker Room, Coatroom, and Dressing Room Attendants"
40,29,31-1015.00,Orderlies
40,28,43-5053.00,"Postal Service Mail Sorters, Processors, and Processing Machine Operators"
40,28,25-9041.00,Teacher Assistants
39,45,41-3011.00,Advertising Sales Agents
39,44,51-9121.00,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders"
39,44,19-4041.02,Geological Sample Test Technicians
39,43,19-1031.03,Park Naturalists
39,39,25-1112.00,"Law Teachers, Postsecondary"
39,38,23-1022.00,"Arbitrators, Mediators, and Conciliators"
39,38,51-4033.00,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
39,37,41-3099.01,Energy Brokers
39,36,43-3031.00,"Bookkeeping, Accounting, and Auditing Clerks"
39,36,29-1199.04,Naturopathic Physicians
39,36,23-2093.00,"Title Examiners, Abstractors, and Searchers"
39,32,47-3014.00,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons"
39,31,51-9022.00,"Grinding and Polishing Workers, Hand"
39,23,43-4021.00,Correspondence Clerks
38,46,15-1142.00,Network and Computer Systems Administrators
38,43,47-2131.00,"Insulation Workers, Floor, Ceiling, and Wall"
38,39,17-3029.08,Photonics Technicians
38,37,35-2011.00,"Cooks, Fast Food"
38,37,49-9063.00,Musical Instrument Repairers and Tuners
38,36,29-2031.00,Cardiovascular Technologists and Technicians
38,35,41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products"
38,34,43-4051.00,Customer Service Representatives
38,33,51-4034.00,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
38,32,51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers"
38,30,39-3031.00,"Ushers, Lobby Attendants, and Ticket Takers"
38,28,39-5011.00,Barbers
38,24,35-3022.00,"Counter Attendants, Cafeteria, Food Concession, and Coffee Shop"
37,40,43-6012.00,Legal Secretaries
37,38,51-7011.00,Cabinetmakers and Bench Carpenters
37,38,13-2053.00,Insurance Underwriters
37,38,17-2199.06,Microsystems Engineers
37,37,19-4021.00,Biological Technicians
37,36,53-3011.00,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians"
37,35,43-9061.00,"Office Clerks, General"
37,35,43-3051.00,Payroll and Timekeeping Clerks
37,34,49-9096.00,Riggers
37,33,15-1151.00,Computer User Support Specialists
37,32,51-9071.01,Jewelers
37,32,27-3012.00,Public Address System and Other Announcers
37,26,29-2071.00,Medical Records and Health Information Technicians
37,26,37-2021.00,Pest Control Workers
36,41,15-1152.00,Computer Network Support Specialists
36,39,43-9111.01,Bioinformatics Technicians
36,37,53-6051.08,Freight and Cargo Inspectors
36,35,33-3021.02,Police Identification and Records Officers
36,35,51-7042.00,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing"
36,32,43-5041.00,"Meter Readers, Utilities"
36,30,51-9195.07,Molding and Casting Workers
36,29,43-9041.01,Insurance Claims Clerks
36,29,51-4194.00,"Tool Grinders, Filers, and Sharpeners"
36,28,43-4171.00,Receptionists and Information Clerks
36,25,43-2021.00,Telephone Operators
35,38,13-2071.00,Credit Counselors
35,36,51-4191.00,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic"
35,35,13-2041.00,Credit Analysts
35,34,43-4031.01,Court Clerks
35,34,51-4031.00,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic"
35,34,25-1063.00,"Economics Teachers, Postsecondary"
35,34,51-4041.00,Machinists
35,34,51-6042.00,Shoe Machine Operators and Tenders
35,32,53-4041.00,Subway and Streetcar Operators
35,31,51-9194.00,Etchers and Engravers
35,31,51-9198.00,Helpers--Production Workers
34,38,19-4041.01,Geophysical Data Technicians
34,36,51-3023.00,Slaughterers and Meat Packers
34,35,51-6052.00,"Tailors, Dressmakers, and Custom Sewers"
34,33,39-3021.00,Motion Picture Projectionists
34,33,49-3051.00,Motorboat Mechanics and Service Technicians
34,33,43-3061.00,Procurement Clerks
34,32,13-1031.02,"Insurance Adjusters, Examiners, and Investigators"
34,32,51-9151.00,Photographic Process Workers and Processing Machine Operators
34,32,47-5071.00,"Roustabouts, Oil and Gas"
34,31,41-3021.00,Insurance Sales Agents
34,31,51-6031.00,Sewing Machine Operators
34,31,13-2082.00,Tax Preparers
34,29,43-3041.00,Gaming Cage Workers
34,28,51-2023.00,Electromechanical Equipment Assemblers
34,22,45-2092.02,"Farmworkers and Laborers, Crop"
33,39,25-1067.00,"Sociology Teachers, Postsecondary"
33,37,53-7033.00,"Loading Machine Operators, Underground Mining"
33,34,43-4071.00,File Clerks
33,34,51-7032.00,"Patternmakers, Wood"
33,33,51-7031.00,"Model Makers, Wood"
33,32,27-2011.00,Actors
33,31,37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners"
33,31,31-9094.00,Medical Transcriptionists
33,30,39-9031.00,Fitness Trainers and Aerobics Instructors
33,30,53-7063.00,Machine Feeders and Offbearers
33,28,19-4092.00,Forensic Science Technicians
33,25,53-7061.00,Cleaners of Vehicles and Equipment
33,23,43-3011.00,Bill and Account Collectors
33,Not available,39-5092.00,Manicurists and Pedicurists
32,36,13-1041.03,Equal Opportunity Representatives and Officers
32,34,33-3011.00,Bailiffs
32,31,29-1199.01,Acupuncturists
32,29,43-2011.00,"Switchboard Operators, Including Answering Service"
31,32,25-1111.00,"Criminal Justice and Law Enforcement Teachers, Postsecondary"
31,31,13-2071.01,Loan Counselors
31,31,51-7041.00,"Sawing Machine Setters, Operators, and Tenders, Wood"
31,31,43-3021.01,Statement Clerks
31,29,13-1032.00,"Insurance Appraisers, Auto Damage"
31,28,53-3033.00,Light Truck or Delivery Services Drivers
31,27,43-4111.00,"Interviewers, Except Eligibility and Loan"
31,26,49-9061.00,Camera and Photographic Equipment Repairers
31,25,39-3011.00,Gaming Dealers
31,23,19-4099.01,Quality Control Analysts
31,16,51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders"
30,39,25-1124.00,"Foreign Language and Literature Teachers, Postsecondary"
30,29,27-1014.00,Multimedia Artists and Animators
30,27,49-9041.00,Industrial Machinery Mechanics
30,26,43-4061.00,"Eligibility Interviewers, Government Programs"
30,25,27-2031.00,Dancers
29,35,13-2051.00,Financial Analysts
29,34,53-3021.00,"Bus Drivers, Transit and Intercity"
29,32,49-3022.00,Automotive Glass Installers and Repairers
29,31,45-4021.00,Fallers
29,29,43-4041.02,Credit Checkers
29,28,17-3012.01,Electronic Drafters
29,27,49-3041.00,Farm Equipment Mechanics and Service Technicians
29,26,33-9091.00,Crossing Guards
29,26,51-9197.00,Tire Builders
29,24,53-3022.00,"Bus Drivers, School or Special Client"
29,24,51-6021.00,"Pressers, Textile, Garment, and Related Materials"
29,20,43-4031.03,License Clerks
29,Not available,43-4131.00,Loan Interviewers and Clerks
28,30,43-9041.02,Insurance Policy Processing Clerks
28,28,51-4062.00,"Patternmakers, Metal and Plastic"
28,28,43-9022.00,Word Processors and Typists
28,25,49-9093.00,"Fabric Menders, Except Garment"
27,26,51-6064.00,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders"
27,23,51-9071.07,Precious Metal Workers
27,23,53-6061.00,"Transportation Attendants, Except Flight Attendants"
26,23,27-1023.00,Floral Designers
26,22,45-3021.00,Hunters and Trappers
25,29,51-6051.00,"Sewers, Hand"
25,27,53-6051.07,"Transportation Vehicle, Equipment and Systems Inspectors, Except Aviation"
25,26,43-4011.00,Brokerage Clerks
25,24,43-5081.03,"Stock Clerks- Stockroom, Warehouse, or Storage Yard"
25,19,51-5112.00,Printing Press Operators
23,29,49-3052.00,Motorcycle Mechanics
23,22,31-9011.00,Massage Therapists
23,19,35-2013.00,"Cooks, Private Household"
23,17,51-9123.00,"Painting, Coating, and Decorating Workers"
22,33,41-3031.03,Securities and Commodities Traders
22,25,49-2011.00,"Computer, Automated Teller, and Office Machine Repairers"
22,25,27-1012.00,Craft Artists
22,21,51-4121.07,Solderers and Brazers
21,21,23-2091.00,Court Reporters
21,17,51-6041.00,Shoe and Leather Workers and Repairers
21,Not available,51-2093.00,Timing Device Assemblers and Adjusters
20,21,41-9041.00,Telemarketers
20,17,51-9071.06,Gem and Diamond Workers
19,24,13-2021.02,"Appraisers, Real Estate"
19,23,49-9064.00,Watch Repairers
18,14,23-1012.00,Judicial Law Clerks
18,Not available,45-2021.00,Animal Breeders
17,19,51-9195.04,"Glass Blowers, Molders, Benders, and Finishers"
16,16,49-9091.00,"Coin, Vending, and Amusement Machine Servicers and Repairers"
16,14,27-1013.00,"Fine Artists, Including Painters, Sculptors, and Illustrators"
15,Not available,43-9081.00,Proofreaders and Copy Markers
14,18,27-3043.05,"Poets, Lyricists and Creative Writers"
13,12,15-2091.00,Mathematical Technicians
13,11,43-5052.00,Postal Service Mail Carriers
9,Not available,43-5021.00,Couriers and Messengers
4,Not available,41-9012.00,Models
