Context,Code,Occupation
76,51-6092.00,Fabric and Apparel Patternmakers
76,45-4022.00,Logging Equipment Operators
76,39-9021.00,Personal Care Aides
76,31-1013.00,Psychiatric Aides
76,25-1193.00,"Recreation and Fitness Studies Teachers, Postsecondary"
76,47-5013.00,"Service Unit Operators, Oil, Gas, and Mining"
76,25-2054.00,"Special Education Teachers, Secondary School"
76,31-9099.01,Speech-Language Pathology Assistants
76,15-2041.00,Statisticians
75,45-2011.00,Agricultural Inspectors
75,51-6091.00,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers"
75,49-9093.00,"Fabric Menders, Except Garment"
75,45-2093.00,"Farmworkers, Farm, Ranch, and Aquacultural Animals"
75,17-2141.01,Fuel Cell Engineers
75,41-2012.00,Gaming Change Persons and Booth Cashiers
75,19-3092.00,Geographers
75,19-4041.02,Geological Sample Test Technicians
75,23-1012.00,Judicial Law Clerks
75,51-7031.00,"Model Makers, Wood"
75,39-3021.00,Motion Picture Projectionists
75,17-3029.11,Nanotechnology Engineering Technologists
75,39-2021.00,Nonfarm Animal Caretakers
75,31-1014.00,Nursing Assistants
75,49-3093.00,Tire Repairers and Changers
75,49-9081.00,Wind Turbine Service Technicians
74,19-2011.00,Astronomers
74,51-9194.00,Etchers and Engravers
74,35-3041.00,"Food Servers, Nonrestaurant"
74,49-9044.00,Millwrights
74,47-2171.00,Reinforcing Iron and Rebar Workers
74,29-2055.00,Surgical Technologists
73,53-3011.00,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians"
73,49-3023.01,Automotive Master Mechanics
73,27-2032.00,Choreographers
73,31-9091.00,Dental Assistants
73,25-2022.00,"Middle School Teachers, Except Special and Career/Technical Education"
73,25-4013.00,Museum Technicians and Conservators
73,39-9011.01,Nannies
73,19-2099.01,Remote Sensing Scientists and Technologists
73,37-3013.00,Tree Trimmers and Pruners
72,19-1021.00,Biochemists and Biophysicists
72,51-8099.01,Biofuels Processing Technicians
72,35-2015.00,"Cooks, Short Order"
72,27-1012.00,Craft Artists
72,17-2072.00,"Electronics Engineers, Except Computer"
72,47-5081.00,Helpers--Extraction Workers
72,45-3021.00,Hunters and Trappers
72,17-3029.09,Manufacturing Production Technicians
72,15-2021.00,Mathematicians
72,43-5081.04,"Order Fillers, Wholesale and Retail Sales"
72,43-5051.00,Postal Service Clerks
72,53-4021.00,"Railroad Brake, Signal, and Switch Operators"
72,47-5071.00,"Roustabouts, Oil and Gas"
72,39-5093.00,Shampooers
72,47-2231.00,Solar Photovoltaic Installers
71,53-2021.00,Air Traffic Controllers
71,25-2032.00,"Career/Technical Education Teachers, Secondary School"
71,25-1032.00,"Engineering Teachers, Postsecondary"
71,25-1053.00,"Environmental Science Teachers, Postsecondary"
71,27-1022.00,Fashion Designers
71,43-3041.00,Gaming Cage Workers
71,31-1011.00,Home Health Aides
71,25-2012.00,"Kindergarten Teachers, Except Special Education"
71,33-9092.00,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers"
71,49-3053.00,Outdoor Power Equipment and Other Small Engine Mechanics
71,51-4062.00,"Patternmakers, Metal and Plastic"
71,25-1065.00,"Political Science Teachers, Postsecondary"
71,51-9012.00,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders"
71,51-2093.00,Timing Device Assemblers and Adjusters
70,25-1042.00,"Biological Science Teachers, Postsecondary"
70,27-4031.00,"Camera Operators, Television, Video, and Motion Picture"
70,51-9011.00,Chemical Equipment Operators and Tenders
70,49-2092.00,"Electric Motor, Power Tool, and Related Repairers"
70,17-3023.01,Electronics Engineering Technicians
70,27-1026.00,Merchandise Displayers and Window Trimmers
70,53-4013.00,"Rail Yard Engineers, Dinkey Operators, and Hostlers"
70,19-4099.03,Remote Sensing Technicians
69,49-2091.00,Avionics Technicians
69,51-3011.00,Bakers
69,47-2061.00,Construction Laborers
69,17-3024.00,Electro-Mechanical Technicians
69,49-2096.00,"Electronic Equipment Installers and Repairers, Motor Vehicles"
69,31-9099.02,Endoscopy Technicians
69,47-3012.00,Helpers--Carpenters
69,25-1125.00,"History Teachers, Postsecondary"
69,49-9071.00,"Maintenance and Repair Workers, General"
69,43-5041.00,"Meter Readers, Utilities"
69,53-6021.00,Parking Lot Attendants
69,51-9141.00,Semiconductor Processors
69,47-2022.00,Stonemasons
69,25-3099.02,Tutors
68,49-3023.02,Automotive Specialty Technicians
68,25-1011.00,"Business Teachers, Postsecondary"
68,49-9061.00,Camera and Photographic Equipment Repairers
68,25-2023.00,"Career/Technical Education Teachers, Middle School"
68,25-1052.00,"Chemistry Teachers, Postsecondary"
68,35-2013.00,"Cooks, Private Household"
68,29-2021.00,Dental Hygienists
68,25-2021.00,"Elementary School Teachers, Except Special Education"
68,47-3013.00,Helpers--Electricians
68,53-3033.00,Light Truck or Delivery Services Drivers
68,53-5031.00,Ship Engineers
68,51-6041.00,Shoe and Leather Workers and Repairers
68,19-3041.00,Sociologists
68,29-2099.07,Surgical Assistants
68,39-3031.00,"Ushers, Lobby Attendants, and Ticket Takers"
68,43-5111.00,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping"
67,27-2011.00,Actors
67,31-2012.00,Occupational Therapy Aides
67,47-2151.00,Pipelayers
67,47-2082.00,Tapers
67,39-7011.00,Tour Guides and Escorts
66,25-1051.00,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary"
66,51-3021.00,Butchers and Meat Cutters
66,27-2022.00,Coaches and Scouts
66,19-4011.02,Food Science Technicians
66,47-2131.00,"Insulation Workers, Floor, Ceiling, and Wall"
66,31-9094.00,Medical Transcriptionists
66,43-9081.00,Proofreaders and Copy Markers
66,27-3012.00,Public Address System and Other Announcers
66,15-1132.00,"Software Developers, Applications"
65,25-2059.01,Adapted Physical Education Specialists
65,49-3011.00,Aircraft Mechanics and Service Technicians
65,39-3091.00,Amusement and Recreation Attendants
65,51-8099.03,Biomass Plant Technicians
65,53-7021.00,Crane and Tower Operators
65,51-9081.00,Dental Laboratory Technicians
65,47-5021.00,"Earth Drillers, Except Oil and Gas"
65,39-9031.00,Fitness Trainers and Aerobics Instructors
65,47-3011.00,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters"
65,47-3015.00,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters"
65,49-3052.00,Motorcycle Mechanics
65,47-5012.00,"Rotary Drill Operators, Oil and Gas"
65,53-6051.07,"Transportation Vehicle, Equipment and Systems Inspectors, Except Aviation"
65,25-1194.00,"Vocational Education Teachers, Postsecondary"
65,35-3031.00,Waiters and Waitresses
64,25-1061.00,"Anthropology and Archeology Teachers, Postsecondary"
64,47-2011.00,Boilermakers
64,25-1122.00,"Communications Teachers, Postsecondary"
64,35-2011.00,"Cooks, Fast Food"
64,49-3041.00,Farm Equipment Mechanics and Service Technicians
64,47-3014.00,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons"
64,47-4051.00,Highway Maintenance Workers
64,39-3093.00,"Locker Room, Coatroom, and Dressing Room Attendants"
64,25-1054.00,"Physics Teachers, Postsecondary"
64,19-3094.00,Political Scientists
64,25-2051.00,"Special Education Teachers, Preschool"
64,27-2023.00,"Umpires, Referees, and Other Sports Officials"
63,53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand"
63,45-4023.00,Log Graders and Scalers
63,31-2011.00,Occupational Therapy Assistants
63,51-9083.00,Ophthalmic Laboratory Technicians
63,47-2031.02,Rough Carpenters
63,25-2031.00,"Secondary School Teachers, Except Special and Career/Technical Education"
62,25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors
62,45-2021.00,Animal Breeders
62,25-1031.00,"Architecture Teachers, Postsecondary"
62,39-3092.00,Costume Attendants
62,27-1013.00,"Fine Artists, Including Painters, Sculptors, and Illustrators"
62,25-1064.00,"Geography Teachers, Postsecondary"
62,25-1082.00,"Library Science Teachers, Postsecondary"
62,47-2141.00,"Painters, Construction and Maintenance"
62,47-2072.00,Pile-Driver Operators
62,51-9195.05,"Potters, Manufacturing"
62,25-1067.00,"Sociology Teachers, Postsecondary"
62,15-1199.11,Video Game Designers
61,45-2091.00,Agricultural Equipment Operators
61,51-9071.07,Precious Metal Workers
61,47-2211.00,Sheet Metal Workers
61,47-2221.00,Structural Iron and Steel Workers
61,51-2041.00,Structural Metal Fabricators and Fitters
60,35-3022.01,Baristas
60,53-3022.00,"Bus Drivers, School or Special Client"
60,15-1131.00,Computer Programmers
60,51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers"
60,47-2161.00,Plasterers and Stucco Masons
60,43-5081.03,"Stock Clerks- Stockroom, Warehouse, or Storage Yard"
60,47-2053.00,Terrazzo Workers and Finishers
59,25-1121.00,"Art, Drama, and Music Teachers, Postsecondary"
59,39-9011.00,Childcare Workers
59,51-9023.00,"Mixing and Blending Machine Setters, Operators, and Tenders"
59,19-4061.00,Social Science Research Assistants
58,25-1062.00,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary"
58,41-9011.00,Demonstrators and Product Promoters
57,53-7032.00,Excavating and Loading Machine and Dragline Operators
57,19-1029.02,Molecular and Cellular Biologists
57,27-3043.05,"Poets, Lyricists and Creative Writers"
56,47-2051.00,Cement Masons and Concrete Finishers
56,47-5011.00,"Derrick Operators, Oil and Gas"
56,49-3092.00,Recreational Vehicle Service Technicians
56,39-5094.00,Skincare Specialists
55,51-9021.00,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders"
55,25-1063.00,"Economics Teachers, Postsecondary"
55,49-9041.00,Industrial Machinery Mechanics
55,43-5081.02,Marking Clerks
55,25-1066.00,"Psychology Teachers, Postsecondary"
54,51-4012.00,"Computer Numerically Controlled Machine Tool Programmers, Metal and Plastic"
54,35-2012.00,"Cooks, Institution and Cafeteria"
54,25-1123.00,"English Language and Literature Teachers, Postsecondary"
54,51-5112.00,Printing Press Operators
54,53-4041.00,Subway and Streetcar Operators
53,19-4031.00,Chemical Technicians
53,47-2071.00,"Paving, Surfacing, and Tamping Equipment Operators"
52,53-7031.00,Dredge Operators
52,35-2021.00,Food Preparation Workers
52,25-1124.00,"Foreign Language and Literature Teachers, Postsecondary"
52,51-9123.00,"Painting, Coating, and Decorating Workers"
52,47-2142.00,Paperhangers
51,53-7011.00,Conveyor Operators and Tenders
51,45-3011.00,Fishers and Related Fishing Workers
51,51-3022.00,"Meat, Poultry, and Fish Cutters and Trimmers"
51,41-9012.00,Models
51,11-9013.01,Nursery and Greenhouse Managers
51,25-1126.00,"Philosophy and Religion Teachers, Postsecondary"
51,39-1012.00,Slot Supervisors
50,19-4021.00,Biological Technicians
50,35-9011.00,Dining Room and Cafeteria Attendants and Bartender Helpers
50,37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners"
50,49-9043.00,"Maintenance Workers, Machinery"
49,51-7011.00,Cabinetmakers and Bench Carpenters
49,51-9199.01,Recycling and Reclamation Workers
49,33-9093.00,Transportation Security Screeners
48,51-4191.00,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic"
48,39-5092.00,Manicurists and Pedicurists
48,25-1022.00,"Mathematical Science Teachers, Postsecondary"
48,51-4061.00,"Model Makers, Metal and Plastic"
48,51-7032.00,"Patternmakers, Wood"
47,35-3011.00,Bartenders
47,53-3021.00,"Bus Drivers, Transit and Intercity"
47,49-2093.00,"Electrical and Electronics Installers and Repairers, Transportation Equipment"
47,51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders"
47,49-9045.00,"Refractory Materials Repairers, Except Brickmasons"
46,51-9032.00,"Cutting and Slicing Machine Setters, Operators, and Tenders"
46,51-3092.00,Food Batchmakers
46,51-4022.00,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic"
46,33-3041.00,Parking Enforcement Workers
45,53-2031.00,Flight Attendants
45,51-3093.00,Food Cooking Machine Operators and Tenders
45,51-4041.00,Machinists
45,51-4035.00,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic"
44,39-3012.00,Gaming and Sports Book Writers and Runners
44,53-7041.00,Hoist and Winch Operators
44,53-7051.00,Industrial Truck and Tractor Operators
44,25-2011.00,"Preschool Teachers, Except Special Education"
43,45-4021.00,Fallers
42,45-2092.01,Nursery Workers
42,51-9122.00,"Painters, Transportation Equipment"
41,43-9111.01,Bioinformatics Technicians
41,47-3016.00,Helpers--Roofers
41,49-3043.00,Rail Car Repairers
40,51-2031.00,Engine and Other Machine Assemblers
40,47-5042.00,Mine Cutting and Channeling Machine Operators
40,43-5052.00,Postal Service Mail Carriers
40,25-3021.00,Self-Enrichment Education Teachers
40,51-7042.00,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing"
39,49-3021.00,Automotive Body and Related Repairers
38,53-7061.00,Cleaners of Vehicles and Equipment
38,51-2022.00,Electrical and Electronic Equipment Assemblers
38,51-4021.00,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic"
38,51-4023.00,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic"
38,27-2042.01,Singers
37,45-2092.02,"Farmworkers and Laborers, Crop"
37,25-1191.00,Graduate Teaching Assistants
37,51-4051.00,Metal-Refining Furnace Operators and Tenders
36,51-9191.00,Adhesive Bonding Machine Operators and Tenders
35,35-3021.00,"Combined Food Preparation and Serving Workers, Including Fast Food"
35,37-3011.00,Landscaping and Groundskeeping Workers
35,51-4081.00,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
35,53-5011.00,Sailors and Marine Oilers
34,51-4011.00,"Computer-Controlled Machine Tool Operators, Metal and Plastic"
33,35-2014.00,"Cooks, Restaurant"
33,51-4033.00,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
33,51-4121.06,"Welders, Cutters, and Welder Fitters"
32,51-4032.00,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
31,51-2011.00,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers"
31,47-5041.00,Continuous Mining Machine Operators
31,51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders"
31,27-2042.02,"Musicians, Instrumental"
31,53-7081.00,Refuse and Recyclable Material Collectors
31,51-9195.03,"Stone Cutters and Carvers, Manufacturing"
30,51-9195.04,"Glass Blowers, Molders, Benders, and Finishers"
30,51-7041.00,"Sawing Machine Setters, Operators, and Tenders, Wood"
30,25-9041.00,Teacher Assistants
30,51-4194.00,"Tool Grinders, Filers, and Sharpeners"
29,47-5061.00,"Roof Bolters, Mining"
28,51-6093.00,Upholsterers
28,51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders"
27,51-2021.00,"Coil Winders, Tapers, and Finishers"
27,51-4031.00,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic"
27,51-4072.00,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic"
27,51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders
26,33-9091.00,Crossing Guards
26,51-6011.00,Laundry and Dry-Cleaning Workers
26,51-3023.00,Slaughterers and Meat Packers
26,51-4111.00,Tool and Die Makers
25,51-5113.00,Print Binding and Finishing Workers
24,35-9021.00,Dishwashers
24,51-7021.00,Furniture Finishers
23,51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders"
23,51-4192.00,"Layout Workers, Metal and Plastic"
23,43-5053.00,"Postal Service Mail Sorters, Processors, and Processing Machine Operators"
22,51-4193.00,"Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic"
22,51-6021.00,"Pressers, Textile, Garment, and Related Materials"
22,51-6062.00,"Textile Cutting Machine Setters, Operators, and Tenders"
21,51-9193.00,Cooling and Freezing Equipment Operators and Tenders
21,47-5051.00,"Rock Splitters, Quarry"
21,51-4121.07,Solderers and Brazers
20,51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders"
20,45-2041.00,"Graders and Sorters, Agricultural Products"
20,51-4034.00,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
20,53-7063.00,Machine Feeders and Offbearers
20,53-7064.00,"Packers and Packagers, Hand"
19,53-6061.00,"Transportation Attendants, Except Flight Attendants"
18,27-2031.00,Dancers
18,51-2023.00,Electromechanical Equipment Assemblers
18,51-9198.00,Helpers--Production Workers
18,53-7033.00,"Loading Machine Operators, Underground Mining"
18,51-4052.00,"Pourers and Casters, Metal"
17,51-2091.00,Fiberglass Laminators and Fabricators
17,51-9022.00,"Grinding and Polishing Workers, Hand"
17,53-7111.00,Mine Shuttle Car Operators
16,51-9196.00,"Paper Goods Machine Setters, Operators, and Tenders"
16,51-6031.00,Sewing Machine Operators
15,37-2012.00,Maids and Housekeeping Cleaners
15,51-9195.07,Molding and Casting Workers
15,51-9197.00,Tire Builders
14,51-9111.00,Packaging and Filling Machine Operators and Tenders
12,51-6064.00,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders"
11,51-4071.00,Foundry Mold and Coremakers
11,51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders"
10,39-3011.00,Gaming Dealers
10,51-6042.00,Shoe Machine Operators and Tenders
9,51-2092.00,Team Assemblers
8,51-9121.00,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders"
1,51-9031.00,"Cutters and Trimmers, Hand"
